Timestamp,Voltage,Current,Power
2024-02-21_00-33-56,232.5,0.67,145.3
2024-02-21_00-33-57,232.6,0.69,148.8
2024-02-21_00-33-58,232.6,0.69,148.8
2024-02-21_00-33-59,232.5,0.68,145.7
2024-02-21_00-34-00,232.5,0.67,144.8
2024-02-21_00-34-01,232.5,0.68,145.4
2024-02-21_00-34-02,232.5,0.67,145.4
2024-02-21_00-34-03,232.5,0.68,145.3
2024-02-21_00-34-04,232.5,0.68,145.3
2024-02-21_00-34-05,232.5,0.68,146.7
2024-02-21_00-34-06,232.6,0.67,145.4
2024-02-21_00-34-07,232.6,0.68,145.9
2024-02-21_00-34-08,232.7,0.67,145.0
2024-02-21_00-34-09,232.7,0.67,145.0
2024-02-21_00-34-10,232.6,0.67,144.8
2024-02-21_00-34-12,232.6,0.69,147.8
2024-02-21_00-34-13,232.6,0.67,145.2
2024-02-21_00-34-14,232.6,0.68,146.9
2024-02-21_00-34-15,232.6,0.67,145.0
2024-02-21_00-34-16,232.6,0.67,145.0
2024-02-21_00-34-17,232.6,0.67,145.4
2024-02-21_00-34-18,232.6,0.67,145.0
2024-02-21_00-34-19,232.7,0.67,145.0
2024-02-21_00-34-20,232.6,0.68,145.9
2024-02-21_00-34-21,232.7,0.67,145.0
2024-02-21_00-34-22,232.7,0.67,145.0
2024-02-21_00-34-23,232.7,0.67,144.9
2024-02-21_00-34-24,232.6,0.67,145.1
2024-02-21_00-34-25,232.7,0.67,144.7
2024-02-21_00-34-26,232.6,0.7,151.8
2024-02-21_00-34-27,232.6,0.68,147.4
2024-02-21_00-34-29,232.6,0.68,147.4
2024-02-21_00-34-30,232.6,0.69,148.0
2024-02-21_00-34-31,232.6,0.69,148.8
2024-02-21_00-34-32,232.6,0.72,155.7
2024-02-21_00-34-33,232.5,0.74,161.5
2024-02-21_00-34-34,232.5,0.73,157.6
2024-02-21_00-34-35,232.5,0.73,157.6
2024-02-21_00-34-36,232.5,0.74,161.2
2024-02-21_00-34-37,232.5,0.73,159.3
2024-02-21_00-34-38,232.5,0.76,165.0
2024-02-21_00-34-39,232.5,0.74,160.4
2024-02-21_00-34-40,232.5,0.74,161.5
2024-02-21_00-34-41,232.5,0.74,161.5
2024-02-21_00-34-42,232.5,0.74,159.7
2024-02-21_00-34-43,232.5,0.75,163.9
2024-02-21_00-34-44,232.5,0.73,158.0
2024-02-21_00-34-46,232.5,0.75,162.0
2024-02-21_00-34-47,232.6,0.74,159.7
2024-02-21_00-34-48,232.6,0.74,159.7
2024-02-21_00-34-49,232.6,0.73,157.8
2024-02-21_00-34-50,232.6,0.73,158.9
2024-02-21_00-34-51,232.7,0.67,145.3
2024-02-21_00-34-52,232.6,0.68,145.5
2024-02-21_00-34-53,232.6,0.68,145.5
2024-02-21_00-34-54,232.6,0.67,144.9
2024-02-21_00-34-55,232.6,0.67,144.9
2024-02-21_00-34-56,232.6,0.67,145.3
2024-02-21_00-34-57,232.5,0.67,144.6
2024-02-21_00-34-58,232.5,0.67,144.9
2024-02-21_00-34-59,232.5,0.67,144.9
2024-02-21_00-35-00,232.5,0.67,144.7
2024-02-21_00-35-01,232.4,0.74,158.7
2024-02-21_00-35-03,232.4,0.71,155.5
2024-02-21_00-35-04,232.4,0.7,150.1
2024-02-21_00-35-05,232.4,0.69,149.6
2024-02-21_00-35-06,232.4,0.69,149.6
2024-02-21_00-35-07,232.4,0.67,144.8
2024-02-21_00-35-08,232.4,0.67,144.8
2024-02-21_00-35-09,232.5,0.69,149.7
2024-02-21_00-35-10,232.6,0.68,146.2
2024-02-21_00-35-11,232.5,0.67,144.9
2024-02-21_00-35-12,232.5,0.67,144.9
2024-02-21_00-35-13,232.5,0.68,145.6
2024-02-21_00-35-14,232.5,0.67,145.0
2024-02-21_00-35-15,232.5,0.67,144.8
2024-02-21_00-35-16,232.6,0.67,145.0
2024-02-21_00-35-17,232.6,0.67,144.7
2024-02-21_00-35-18,232.6,0.67,144.7
2024-02-21_00-35-20,232.6,0.67,144.9
2024-02-21_00-35-21,232.6,0.67,144.9
2024-02-21_00-35-22,232.7,0.67,145.1
2024-02-21_00-35-23,232.6,0.67,145.4
2024-02-21_00-35-24,232.6,0.67,144.8
2024-02-21_00-35-25,232.6,0.67,144.8
2024-02-21_00-35-26,232.7,0.67,144.8
2024-02-21_00-35-27,232.7,0.67,144.8
2024-02-21_00-35-28,232.8,0.67,144.8
2024-02-21_00-35-29,232.8,0.69,149.1
2024-02-21_00-35-30,232.8,0.67,145.0
2024-02-21_00-35-31,232.8,0.67,145.0
2024-02-21_00-35-32,232.8,0.67,145.0
2024-02-21_00-35-33,232.9,0.67,144.7
2024-02-21_00-35-34,232.9,0.67,144.8
2024-02-21_00-35-35,232.8,0.67,144.9
2024-02-21_00-35-36,232.8,0.67,145.1
2024-02-21_00-35-38,232.8,0.67,145.1
2024-02-21_00-35-39,232.9,0.67,144.8
2024-02-21_00-35-40,232.9,0.67,144.8
2024-02-21_00-35-41,232.9,0.68,145.7
2024-02-21_00-35-42,233.0,0.69,149.4
2024-02-21_00-35-43,233.0,0.69,149.4
2024-02-21_00-35-44,233.0,0.67,145.5
2024-02-21_00-35-45,233.0,0.67,145.0
2024-02-21_00-35-46,232.9,0.67,145.2
2024-02-21_00-35-47,232.9,0.67,144.5
2024-02-21_00-35-48,232.9,0.67,144.9
2024-02-21_00-35-49,232.9,0.67,144.9
2024-02-21_00-35-50,232.8,0.67,144.9
2024-02-21_00-35-51,232.9,0.67,145.3
2024-02-21_00-35-52,232.9,0.67,144.7
2024-02-21_00-35-53,232.9,0.67,144.9
2024-02-21_00-35-55,232.9,0.67,144.7
2024-02-21_00-35-56,232.9,0.67,144.7
2024-02-21_00-35-57,232.9,0.67,144.9
2024-02-21_00-35-58,232.9,0.67,145.0
2024-02-21_00-35-59,232.9,0.67,144.9
2024-02-21_00-36-00,232.9,0.67,144.9
2024-02-21_00-36-01,232.9,0.68,145.8
2024-02-21_00-36-02,232.9,0.68,145.8
2024-02-21_00-36-03,232.8,0.67,145.1
2024-02-21_00-36-04,232.9,0.67,144.8
2024-02-21_00-36-05,232.9,0.67,145.2
2024-02-21_00-36-06,232.9,0.68,146.4
2024-02-21_00-36-07,233.0,0.67,145.1
2024-02-21_00-36-08,233.0,0.67,145.1
2024-02-21_00-36-09,233.0,0.67,145.1
2024-02-21_00-36-10,233.0,0.67,144.8
2024-02-21_00-36-12,233.1,0.67,145.2
2024-02-21_00-36-13,233.1,0.67,145.2
2024-02-21_00-36-14,233.1,0.67,144.8
2024-02-21_00-36-15,233.1,0.67,144.8
2024-02-21_00-36-16,233.2,0.67,144.8
2024-02-21_00-36-17,233.2,0.67,145.7
2024-02-21_00-36-18,233.2,0.69,148.3
2024-02-21_00-36-19,233.2,0.67,144.3
2024-02-21_00-36-20,233.2,0.66,143.1
2024-02-21_00-36-21,233.2,0.66,143.1
2024-02-21_00-36-22,233.3,0.66,142.9
2024-02-21_00-36-23,233.3,0.66,143.5
2024-02-21_00-36-24,233.5,0.65,140.7
2024-02-21_00-36-25,233.7,0.57,125.9
2024-02-21_00-36-26,233.7,0.57,125.9
2024-02-21_00-36-27,233.5,0.57,125.5
2024-02-21_00-36-29,233.6,0.58,126.1
2024-02-21_00-36-30,233.6,0.57,125.3
2024-02-21_00-36-31,233.6,0.57,125.2
2024-02-21_00-36-32,233.5,0.57,125.4
2024-02-21_00-36-33,233.5,0.57,125.4
2024-02-21_00-36-34,233.5,0.57,125.5
2024-02-21_00-36-35,233.5,0.57,125.2
2024-02-21_00-36-36,233.4,0.57,125.1
2024-02-21_00-36-37,233.4,0.57,125.4
2024-02-21_00-36-38,233.4,0.58,126.2
2024-02-21_00-36-39,233.4,0.58,126.2
2024-02-21_00-36-40,233.3,0.57,125.5
2024-02-21_00-36-41,233.4,0.57,125.4
2024-02-21_00-36-42,233.5,0.59,130.0
2024-02-21_00-36-43,233.5,0.57,125.5
2024-02-21_00-36-44,233.4,0.57,125.5
2024-02-21_00-36-46,233.4,0.57,125.5
2024-02-21_00-36-47,233.5,0.57,125.4
2024-02-21_00-36-48,233.5,0.57,125.2
2024-02-21_00-36-49,233.4,0.57,125.6
2024-02-21_00-36-50,233.4,0.57,125.4
2024-02-21_00-36-51,233.4,0.57,125.2
2024-02-21_00-36-52,233.4,0.57,125.2
2024-02-21_00-36-53,233.4,0.57,125.8
2024-02-21_00-36-54,233.3,0.57,125.1
2024-02-21_00-36-55,233.3,0.57,125.2
2024-02-21_00-36-56,233.3,0.57,125.3
2024-02-21_00-36-57,233.4,0.57,125.5
2024-02-21_00-36-58,233.4,0.57,125.5
2024-02-21_00-36-59,233.5,0.57,125.3
2024-02-21_00-37-00,233.6,0.57,125.3
2024-02-21_00-37-01,233.7,0.58,126.2
2024-02-21_00-37-03,233.8,0.57,125.8
2024-02-21_00-37-04,233.8,0.57,125.5
2024-02-21_00-37-05,233.8,0.57,125.5
2024-02-21_00-37-06,233.8,0.58,127.1
2024-02-21_00-37-07,233.9,0.57,125.9
2024-02-21_00-37-08,233.9,0.57,125.9
2024-02-21_00-37-09,233.8,0.57,125.6
2024-02-21_00-37-10,233.8,0.57,125.6
2024-02-21_00-37-11,233.8,0.57,125.5
2024-02-21_00-37-12,233.8,0.57,126.0
2024-02-21_00-37-13,233.8,0.57,125.8
2024-02-21_00-37-14,233.8,0.57,125.6
2024-02-21_00-37-15,233.8,0.57,125.4
2024-02-21_00-37-16,233.8,0.57,125.4
2024-02-21_00-37-17,233.8,0.57,125.8
2024-02-21_00-37-18,233.9,0.57,126.0
2024-02-21_00-37-20,233.9,0.57,125.4
2024-02-21_00-37-21,234.0,0.57,125.9
2024-02-21_00-37-22,233.9,0.57,125.7
2024-02-21_00-37-23,233.9,0.57,125.7
2024-02-21_00-37-24,232.6,0.57,125.2
2024-02-21_00-37-25,232.7,0.57,125.0
2024-02-21_00-37-26,232.7,0.57,124.8
2024-02-21_00-37-27,232.6,0.57,124.9
2024-02-21_00-37-28,232.6,0.57,125.2
2024-02-21_00-37-29,232.6,0.57,125.2
2024-02-21_00-37-30,232.6,0.6,129.9
2024-02-21_00-37-31,232.7,0.57,125.2
2024-02-21_00-37-32,232.6,0.57,125.3
2024-02-21_00-37-33,232.5,0.57,125.2
2024-02-21_00-37-34,232.4,0.57,125.1
2024-02-21_00-37-35,232.4,0.57,125.1
2024-02-21_00-37-37,232.4,0.57,124.8
2024-02-21_00-37-38,232.4,0.58,125.4
2024-02-21_00-37-39,232.4,0.57,125.0
2024-02-21_00-37-40,232.4,0.57,125.1
2024-02-21_00-37-41,232.5,0.58,125.5
2024-02-21_00-37-42,232.5,0.58,125.5
2024-02-21_00-37-43,232.5,0.59,129.1
2024-02-21_00-37-44,232.5,0.57,125.2
2024-02-21_00-37-45,232.5,0.58,125.4
2024-02-21_00-37-46,232.5,0.58,125.6
2024-02-21_00-37-47,232.6,0.57,124.9
2024-02-21_00-37-48,232.6,0.57,124.9
2024-02-21_00-37-49,232.5,0.57,125.2
2024-02-21_00-37-50,232.5,0.58,125.3
2024-02-21_00-37-51,232.5,0.57,125.1
2024-02-21_00-37-52,232.5,0.57,125.1
2024-02-21_00-37-54,232.5,0.58,125.3
2024-02-21_00-37-55,232.5,0.58,125.3
2024-02-21_00-37-56,232.5,0.57,125.0
2024-02-21_00-37-57,232.5,0.58,125.5
2024-02-21_00-37-58,232.5,0.58,125.6
2024-02-21_00-37-59,232.6,0.57,125.0
2024-02-21_00-38-00,232.6,0.57,125.0
2024-02-21_00-38-01,232.5,0.58,125.3
2024-02-21_00-38-02,232.6,0.58,125.4
2024-02-21_00-38-03,232.6,0.57,125.2
2024-02-21_00-38-04,232.6,0.58,125.6
2024-02-21_00-38-05,232.6,0.58,125.5
2024-02-21_00-38-06,232.6,0.58,125.5
2024-02-21_00-38-07,232.5,0.57,125.0
2024-02-21_00-38-08,232.6,0.57,125.0
2024-02-21_00-38-09,232.5,0.58,125.2
2024-02-21_00-38-10,232.5,0.58,125.2
2024-02-21_00-38-12,232.5,0.57,125.1
2024-02-21_00-38-13,232.5,0.57,125.1
2024-02-21_00-38-14,232.6,0.57,125.1
2024-02-21_00-38-15,232.6,0.57,125.1
2024-02-21_00-38-16,232.6,0.57,125.1
2024-02-21_00-38-17,232.6,0.57,125.1
2024-02-21_00-38-18,232.6,0.58,125.6
2024-02-21_00-38-19,232.7,0.57,125.0
2024-02-21_00-38-20,232.7,0.57,125.0
2024-02-21_00-38-21,232.6,0.58,125.2
2024-02-21_00-38-22,232.7,0.58,126.1
2024-02-21_00-38-23,232.7,0.59,127.7
2024-02-21_00-38-24,232.7,0.57,125.0
2024-02-21_00-38-25,232.7,0.58,125.4
2024-02-21_00-38-26,232.7,0.58,125.4
2024-02-21_00-38-27,232.6,0.57,125.0
2024-02-21_00-38-29,232.6,0.58,125.4
2024-02-21_00-38-30,232.6,0.57,125.2
2024-02-21_00-38-31,232.6,0.57,125.1
2024-02-21_00-38-32,232.6,0.57,125.1
2024-02-21_00-38-33,232.6,0.57,125.1
2024-02-21_00-38-34,232.6,0.58,125.4
2024-02-21_00-38-35,232.6,0.57,124.9
2024-02-21_00-38-36,232.5,0.57,125.0
2024-02-21_00-38-37,232.5,0.57,125.1
2024-02-21_00-38-38,232.5,0.57,125.1
2024-02-21_00-38-39,232.5,0.57,125.1
2024-02-21_00-38-40,232.5,0.58,125.3
2024-02-21_00-38-41,232.5,0.58,125.6
2024-02-21_00-38-42,232.5,0.59,129.6
2024-02-21_00-38-43,232.5,0.59,129.6
2024-02-21_00-38-44,232.6,0.57,125.1
2024-02-21_00-38-46,232.5,0.57,125.2
2024-02-21_00-38-47,232.5,0.57,125.0
2024-02-21_00-38-48,232.5,0.57,125.1
2024-02-21_00-38-49,232.5,0.57,125.1
2024-02-21_00-38-50,232.5,0.57,125.1
2024-02-21_00-38-51,232.5,0.57,125.2
2024-02-21_00-38-52,232.5,0.57,125.1
2024-02-21_00-38-53,232.5,0.57,125.2
2024-02-21_00-38-54,232.5,0.57,125.2
2024-02-21_00-38-55,232.4,0.57,125.1
2024-02-21_00-38-56,232.4,0.57,125.0
2024-02-21_00-38-57,232.4,0.57,125.0
2024-02-21_00-38-58,232.5,0.57,125.3
2024-02-21_00-38-59,232.4,0.57,125.0
2024-02-21_00-39-00,232.4,0.58,125.7
2024-02-21_00-39-01,232.4,0.58,125.3
2024-02-21_00-39-03,232.4,0.58,125.7
2024-02-21_00-39-04,232.4,0.58,125.7
2024-02-21_00-39-05,232.3,0.58,126.3
2024-02-21_00-39-06,232.3,0.58,125.3
2024-02-21_00-39-07,232.2,0.58,125.2
2024-02-21_00-39-08,232.2,0.58,125.4
2024-02-21_00-39-09,232.3,0.59,126.8
2024-02-21_00-39-10,232.3,0.59,126.8
2024-02-21_00-39-11,232.2,0.69,151.4
2024-02-21_00-39-12,232.2,0.66,144.6
2024-02-21_00-39-13,232.2,0.65,141.4
2024-02-21_00-39-14,232.3,0.58,126.7
2024-02-21_00-39-15,232.3,0.57,125.0
2024-02-21_00-39-16,232.3,0.57,125.0
2024-02-21_00-39-17,232.3,0.57,124.9
2024-02-21_00-39-18,232.3,0.58,125.3
2024-02-21_00-39-20,232.3,0.57,124.9
2024-02-21_00-39-21,232.3,0.58,125.3
2024-02-21_00-39-22,232.3,0.58,125.3
2024-02-21_00-39-23,232.3,0.57,125.2
2024-02-21_00-39-24,232.3,0.57,124.9
2024-02-21_00-39-25,232.3,0.57,124.9
2024-02-21_00-39-26,232.3,0.58,125.5
2024-02-21_00-39-27,232.3,0.57,124.8
2024-02-21_00-39-28,232.3,0.57,124.8
2024-02-21_00-39-29,232.3,0.57,125.1
2024-02-21_00-39-30,232.2,0.6,129.9
2024-02-21_00-39-31,232.2,0.57,125.1
2024-02-21_00-39-32,232.2,0.57,124.9
2024-02-21_00-39-33,232.2,0.57,124.8
2024-02-21_00-39-34,232.2,0.57,124.8
2024-02-21_00-39-35,232.2,0.58,125.3
2024-02-21_00-39-37,232.1,0.58,125.4
2024-02-21_00-39-38,232.2,0.57,125.2
2024-02-21_00-39-39,232.1,0.58,125.2
2024-02-21_00-39-40,232.2,0.57,125.0
2024-02-21_00-39-41,232.2,0.57,125.0
2024-02-21_00-39-42,232.1,0.58,125.8
2024-02-21_00-39-43,232.1,0.6,130.2
2024-02-21_00-39-44,232.0,0.58,125.5
2024-02-21_00-39-45,232.0,0.58,125.3
2024-02-21_00-39-46,232.0,0.58,125.5
2024-02-21_00-39-47,232.0,0.58,125.5
2024-02-21_00-39-48,232.0,0.57,124.8
2024-02-21_00-39-49,232.0,0.57,124.9
2024-02-21_00-39-50,232.1,0.58,125.6
2024-02-21_00-39-51,232.1,0.57,124.8
2024-02-21_00-39-52,232.1,0.57,124.9
2024-02-21_00-39-54,232.1,0.57,124.9
2024-02-21_00-39-55,232.1,0.58,125.2
2024-02-21_00-39-56,232.0,0.57,125.0
2024-02-21_00-39-57,232.0,0.57,124.6
2024-02-21_00-39-58,232.0,0.58,125.1
2024-02-21_00-39-59,232.0,0.57,124.9
2024-02-21_00-40-00,232.0,0.57,124.9
2024-02-21_00-40-01,232.0,0.6,131.3
2024-02-21_00-40-02,232.0,0.62,135.2
2024-02-21_00-40-03,232.0,0.58,125.3
2024-02-21_00-40-04,232.0,0.58,125.7
2024-02-21_00-40-05,232.0,0.58,125.7
2024-02-21_00-40-06,232.0,0.58,125.4
2024-02-21_00-40-07,232.0,0.57,124.8
2024-02-21_00-40-08,232.0,0.58,125.2
2024-02-21_00-40-09,231.9,0.57,125.1
2024-02-21_00-40-11,231.9,0.58,125.2
2024-02-21_00-40-12,231.9,0.58,125.2
2024-02-21_00-40-13,231.8,0.58,125.1
2024-02-21_00-40-14,231.9,0.58,125.5
2024-02-21_00-40-15,231.9,0.58,125.3
2024-02-21_00-40-16,231.9,0.57,124.8
2024-02-21_00-40-17,231.9,0.57,124.6
2024-02-21_00-40-18,231.9,0.57,124.6
2024-02-21_00-40-19,232.0,0.58,125.4
2024-02-21_00-40-20,232.0,0.57,124.7
2024-02-21_00-40-21,232.0,0.57,124.8
2024-02-21_00-40-22,232.0,0.57,125.1
2024-02-21_00-40-23,231.9,0.57,124.8
2024-02-21_00-40-24,231.9,0.57,124.8
2024-02-21_00-40-25,231.9,0.58,125.2
2024-02-21_00-40-26,231.9,0.57,124.8
2024-02-21_00-40-27,231.8,0.58,124.8
2024-02-21_00-40-29,231.9,0.58,125.4
2024-02-21_00-40-30,231.9,0.57,124.8
2024-02-21_00-40-31,231.9,0.57,124.8
2024-02-21_00-40-32,231.8,0.57,124.7
2024-02-21_00-40-33,231.9,0.57,124.7
2024-02-21_00-40-34,231.8,0.57,124.8
2024-02-21_00-40-35,231.8,0.57,124.9
2024-02-21_00-40-36,231.8,0.57,124.7
2024-02-21_00-40-37,231.8,0.57,124.7
2024-02-21_00-40-38,231.8,0.57,124.8
2024-02-21_00-40-39,231.8,0.57,124.9
2024-02-21_00-40-40,231.8,0.57,124.8
2024-02-21_00-40-41,231.8,0.57,124.6
2024-02-21_00-40-42,231.8,0.59,129.0
2024-02-21_00-40-43,231.8,0.59,129.0
2024-02-21_00-40-44,231.7,0.57,125.0
2024-02-21_00-40-46,231.7,0.57,124.7
2024-02-21_00-40-47,231.8,0.58,125.1
2024-02-21_00-40-48,231.8,0.57,124.6
2024-02-21_00-40-49,231.6,0.57,124.6
2024-02-21_00-40-50,231.6,0.57,124.6
2024-02-21_00-40-51,231.7,0.57,124.6
2024-02-21_00-40-52,231.7,0.57,124.5
2024-02-21_00-40-53,231.7,0.57,124.5
2024-02-21_00-40-54,231.7,0.57,124.8
2024-02-21_00-40-55,231.7,0.57,124.8
2024-02-21_00-40-56,231.7,0.57,124.9
2024-02-21_00-40-57,231.6,0.58,125.1
2024-02-21_00-40-58,231.6,0.57,124.9
2024-02-21_00-40-59,231.6,0.57,124.6
2024-02-21_00-41-00,231.6,0.58,125.0
2024-02-21_00-41-01,231.6,0.58,125.0
2024-02-21_00-41-03,231.6,0.57,124.9
2024-02-21_00-41-04,231.6,0.58,125.3
2024-02-21_00-41-05,231.7,0.57,124.8
2024-02-21_00-41-06,231.6,0.57,124.9
2024-02-21_00-41-07,231.6,0.57,124.6
2024-02-21_00-41-08,231.6,0.57,124.6
2024-02-21_00-41-09,231.6,0.57,124.4
2024-02-21_00-41-10,231.6,0.57,124.7
2024-02-21_00-41-11,231.5,0.58,124.9
2024-02-21_00-41-12,231.6,0.57,124.6
2024-02-21_00-41-13,231.7,0.57,124.7
2024-02-21_00-41-14,231.7,0.57,124.7
2024-02-21_00-41-15,231.7,0.57,125.1
2024-02-21_00-41-16,231.8,0.57,124.6
2024-02-21_00-41-17,231.9,0.57,124.8
2024-02-21_00-41-18,231.9,0.58,125.1
2024-02-21_00-41-20,231.8,0.58,125.7
2024-02-21_00-41-21,231.8,0.58,125.7
2024-02-21_00-41-22,231.8,0.58,126.6
2024-02-21_00-41-23,231.7,0.6,129.5
2024-02-21_00-41-24,231.8,0.58,125.5
2024-02-21_00-41-25,231.8,0.58,125.1
2024-02-21_00-41-26,231.8,0.58,125.1
2024-02-21_00-41-27,231.8,0.58,125.1
2024-02-21_00-41-28,231.8,0.57,124.8
2024-02-21_00-41-29,231.8,0.57,124.8
2024-02-21_00-41-30,231.8,0.58,127.0
2024-02-21_00-41-31,231.7,0.57,124.6
2024-02-21_00-41-32,231.7,0.57,124.9
2024-02-21_00-41-33,231.7,0.57,124.9
2024-02-21_00-41-34,231.7,0.57,124.8
2024-02-21_00-41-35,231.7,0.57,124.9
2024-02-21_00-41-37,231.8,0.57,124.9
2024-02-21_00-41-38,231.8,0.57,124.7
2024-02-21_00-41-39,231.8,0.57,124.7
2024-02-21_00-41-40,231.8,0.57,125.0
2024-02-21_00-41-41,231.9,0.57,124.7
2024-02-21_00-41-42,231.8,0.63,137.3
2024-02-21_00-41-43,231.9,0.6,130.2
2024-02-21_00-41-44,231.9,0.6,130.1
2024-02-21_00-41-45,231.9,0.6,130.1
2024-02-21_00-41-46,231.9,0.58,125.3
2024-02-21_00-41-47,231.8,0.58,125.8
2024-02-21_00-41-48,231.7,0.57,124.7
2024-02-21_00-41-49,231.7,0.57,124.6
2024-02-21_00-41-50,231.6,0.58,125.0
2024-02-21_00-41-51,231.6,0.58,125.0
2024-02-21_00-41-52,231.6,0.6,130.4
2024-02-21_00-41-54,231.6,0.57,124.8
2024-02-21_00-41-55,231.7,0.58,125.1
2024-02-21_00-41-56,231.6,0.57,124.9
2024-02-21_00-41-57,231.7,0.57,124.9
2024-02-21_00-41-58,231.7,0.57,124.9
2024-02-21_00-41-59,231.7,0.57,124.7
2024-02-21_00-42-00,231.6,0.57,124.6
2024-02-21_00-42-01,231.6,0.58,125.5
2024-02-21_00-42-02,231.6,0.59,127.6
2024-02-21_00-42-03,231.7,0.57,124.9
2024-02-21_00-42-04,231.7,0.57,124.9
2024-02-21_00-42-05,231.7,0.58,126.0
2024-02-21_00-42-06,231.7,0.57,124.7
2024-02-21_00-42-07,231.6,0.57,124.8
2024-02-21_00-42-08,231.7,0.57,124.6
2024-02-21_00-42-09,231.7,0.57,124.5
2024-02-21_00-42-11,231.7,0.57,124.5
2024-02-21_00-42-12,231.7,0.58,124.9
2024-02-21_00-42-13,231.7,0.57,124.5
2024-02-21_00-42-14,231.7,0.57,124.9
2024-02-21_00-42-15,231.7,0.57,125.0
2024-02-21_00-42-16,231.7,0.57,124.8
2024-02-21_00-42-17,231.7,0.57,124.8
2024-02-21_00-42-18,231.7,0.57,124.7
2024-02-21_00-42-19,231.6,0.58,125.3
2024-02-21_00-42-20,231.7,0.57,124.6
2024-02-21_00-42-21,231.7,0.57,124.5
2024-02-21_00-42-22,231.7,0.57,124.5
2024-02-21_00-42-23,231.6,0.6,129.4
2024-02-21_00-42-24,231.6,0.57,124.7
2024-02-21_00-42-25,231.5,0.57,124.6
2024-02-21_00-42-26,231.6,0.58,124.9
2024-02-21_00-42-27,231.5,0.58,125.6
2024-02-21_00-42-29,231.5,0.58,125.6
2024-02-21_00-42-30,231.6,0.57,124.9
2024-02-21_00-42-31,231.6,0.57,124.8
2024-02-21_00-42-32,231.6,0.57,124.7
2024-02-21_00-42-33,231.5,0.57,124.6
2024-02-21_00-42-34,231.6,0.57,124.3
2024-02-21_00-42-35,231.6,0.57,124.3
2024-02-21_00-42-36,231.6,0.57,124.6
2024-02-21_00-42-37,231.6,0.57,124.6
2024-02-21_00-42-38,231.6,0.57,124.7
2024-02-21_00-42-39,231.6,0.57,124.6
2024-02-21_00-42-40,231.7,0.57,124.5
2024-02-21_00-42-41,231.7,0.57,124.5
2024-02-21_00-42-42,231.8,0.57,124.7
2024-02-21_00-42-43,231.7,0.58,125.2
2024-02-21_00-42-44,231.7,0.59,128.9
2024-02-21_00-42-46,231.8,0.57,124.7
2024-02-21_00-42-47,231.7,0.58,125.0
2024-02-21_00-42-48,231.7,0.58,125.0
2024-02-21_00-42-49,231.7,0.58,125.2
2024-02-21_00-42-50,231.7,0.57,124.6
2024-02-21_00-42-51,231.6,0.58,125.0
2024-02-21_00-42-52,231.6,0.58,125.5
2024-02-21_00-42-53,231.6,0.58,125.0
2024-02-21_00-42-54,231.6,0.58,125.0
2024-02-21_00-42-55,231.6,0.57,124.9
2024-02-21_00-42-56,231.6,0.57,124.7
2024-02-21_00-42-57,231.6,0.57,124.7
2024-02-21_00-42-58,231.6,0.57,124.6
2024-02-21_00-42-59,231.6,0.57,124.3
2024-02-21_00-43-00,231.6,0.57,124.3
2024-02-21_00-43-01,231.5,0.58,125.1
2024-02-21_00-43-03,231.6,0.57,124.3
2024-02-21_00-43-04,231.6,0.57,124.6
2024-02-21_00-43-05,231.6,0.57,124.2
2024-02-21_00-43-06,231.5,0.57,124.5
2024-02-21_00-43-07,231.5,0.57,124.5
2024-02-21_00-43-08,231.6,0.57,124.5
2024-02-21_00-43-09,231.5,0.57,124.3
2024-02-21_00-43-10,231.5,0.57,124.2
2024-02-21_00-43-11,231.5,0.58,125.3
2024-02-21_00-43-12,231.5,0.58,125.3
2024-02-21_00-43-13,231.5,0.57,124.3
2024-02-21_00-43-14,231.4,0.57,124.4
2024-02-21_00-43-15,231.4,0.57,124.4
2024-02-21_00-43-16,231.4,0.57,124.3
2024-02-21_00-43-17,231.4,0.57,124.5
2024-02-21_00-43-18,231.4,0.57,124.5
2024-02-21_00-43-20,231.4,0.57,124.3
2024-02-21_00-43-21,231.4,0.58,124.9
2024-02-21_00-43-22,231.4,0.57,124.3
2024-02-21_00-43-23,231.4,0.59,128.5
2024-02-21_00-43-24,231.4,0.57,124.6
2024-02-21_00-43-25,231.4,0.57,124.6
2024-02-21_00-43-26,231.4,0.59,126.3
2024-02-21_00-43-27,231.3,0.6,131.9
2024-02-21_00-43-28,231.4,0.57,124.7
2024-02-21_00-43-29,231.4,0.57,124.7
2024-02-21_00-43-30,231.4,0.57,124.4
2024-02-21_00-43-31,231.4,0.57,124.4
2024-02-21_00-43-32,231.3,0.58,126.8
2024-02-21_00-43-33,231.3,0.57,124.5
2024-02-21_00-43-34,231.3,0.57,124.3
2024-02-21_00-43-35,231.3,0.57,124.4
2024-02-21_00-43-37,231.3,0.58,124.8
2024-02-21_00-43-38,231.3,0.58,124.8
2024-02-21_00-43-39,231.3,0.57,124.2
2024-02-21_00-43-40,231.3,0.58,125.6
2024-02-21_00-43-41,231.2,0.57,124.3
2024-02-21_00-43-42,231.2,0.57,124.7
2024-02-21_00-43-43,231.2,0.58,124.8
2024-02-21_00-43-44,231.2,0.58,124.8
2024-02-21_00-43-45,231.2,0.6,129.2
2024-02-21_00-43-46,231.2,0.57,124.7
2024-02-21_00-43-47,231.2,0.58,125.3
2024-02-21_00-43-48,231.2,0.58,124.8
