Timestamp,Voltage,Current,Power
2024-02-20_21-42-38,221.4,0.69,142.0
2024-02-20_21-42-39,221.4,0.69,142.0
2024-02-20_21-42-40,221.4,0.69,142.0
2024-02-20_21-42-41,221.3,0.7,143.2
2024-02-20_21-42-42,221.3,0.69,142.1
2024-02-20_21-42-44,221.2,0.69,141.8
2024-02-20_21-42-45,221.2,0.69,141.8
2024-02-20_21-42-46,221.2,0.69,141.7
2024-02-20_21-42-47,221.2,0.69,141.7
2024-02-20_21-42-48,221.2,0.7,142.3
2024-02-20_21-42-49,221.2,0.7,142.2
2024-02-20_21-42-50,221.2,0.71,144.6
2024-02-20_21-42-51,221.2,0.71,144.6
2024-02-20_21-42-52,221.0,0.7,143.4
2024-02-20_21-42-53,221.1,0.69,141.4
2024-02-20_21-42-54,221.1,0.69,141.0
2024-02-20_21-42-55,221.2,0.69,141.6
2024-02-20_21-42-56,221.2,0.77,159.9
2024-02-20_21-42-57,221.2,0.77,159.9
2024-02-20_21-42-58,221.2,0.76,156.8
2024-02-20_21-42-59,221.0,0.88,183.2
2024-02-20_21-43-01,221.1,0.97,203.6
2024-02-20_21-43-02,221.0,0.92,194.2
2024-02-20_21-43-03,221.2,0.72,147.4
2024-02-20_21-43-04,221.2,0.72,147.4
2024-02-20_21-43-05,221.1,0.8,164.9
2024-02-20_21-43-06,221.3,0.75,156.5
2024-02-20_21-43-07,221.3,0.76,155.9
2024-02-20_21-43-08,221.2,0.82,171.9
2024-02-20_21-43-09,221.3,0.8,165.4
2024-02-20_21-43-10,221.3,0.8,165.4
2024-02-20_21-43-11,221.2,0.77,160.2
2024-02-20_21-43-12,221.3,0.7,144.6
2024-02-20_21-43-13,221.5,0.7,142.3
2024-02-20_21-43-14,221.6,0.7,144.0
2024-02-20_21-43-15,221.5,0.7,144.4
2024-02-20_21-43-16,221.5,0.7,144.4
2024-02-20_21-43-17,221.5,0.7,142.5
2024-02-20_21-43-19,221.5,0.7,143.4
2024-02-20_21-43-20,221.5,0.7,142.4
2024-02-20_21-43-21,221.4,0.7,143.5
2024-02-20_21-43-22,221.4,0.7,142.4
2024-02-20_21-43-23,221.4,0.7,142.4
2024-02-20_21-43-24,221.4,0.7,143.2
2024-02-20_21-43-25,221.4,0.69,141.8
2024-02-20_21-43-26,221.4,0.69,141.9
2024-02-20_21-43-27,221.5,0.7,142.2
2024-02-20_21-43-28,221.3,0.7,142.5
2024-02-20_21-43-29,221.3,0.7,142.5
2024-02-20_21-43-30,221.4,0.71,145.5
2024-02-20_21-43-31,221.4,0.7,145.6
2024-02-20_21-43-32,221.4,0.69,142.0
2024-02-20_21-43-33,221.4,0.69,141.7
2024-02-20_21-43-34,221.4,0.69,141.7
2024-02-20_21-43-36,221.4,0.71,145.9
2024-02-20_21-43-37,221.5,0.69,142.1
2024-02-20_21-43-38,221.5,0.69,142.0
2024-02-20_21-43-39,221.5,0.69,142.0
2024-02-20_21-43-40,221.5,0.69,141.7
2024-02-20_21-43-41,221.5,0.69,141.7
2024-02-20_21-43-42,221.5,0.69,142.2
2024-02-20_21-43-43,221.5,0.69,141.8
2024-02-20_21-43-44,221.4,0.69,141.4
2024-02-20_21-43-45,221.4,0.69,141.7
2024-02-20_21-43-46,221.4,0.7,142.2
2024-02-20_21-43-47,221.4,0.7,142.2
2024-02-20_21-43-48,221.5,0.69,142.1
2024-02-20_21-43-49,221.5,0.69,141.9
2024-02-20_21-43-50,221.4,0.69,141.9
2024-02-20_21-43-51,221.4,0.69,141.9
2024-02-20_21-43-53,221.3,0.69,141.4
2024-02-20_21-43-54,221.3,0.69,141.4
2024-02-20_21-43-55,221.3,0.69,141.3
2024-02-20_21-43-56,221.3,0.69,141.7
2024-02-20_21-43-57,221.4,0.69,141.7
2024-02-20_21-43-58,221.4,0.69,141.5
2024-02-20_21-43-59,221.4,0.7,142.9
2024-02-20_21-44-00,221.4,0.7,142.9
2024-02-20_21-44-01,221.4,0.71,145.7
2024-02-20_21-44-02,221.4,0.7,143.4
2024-02-20_21-44-03,221.4,0.69,141.9
2024-02-20_21-44-04,221.4,0.71,145.5
2024-02-20_21-44-05,221.4,0.7,142.3
2024-02-20_21-44-06,221.3,0.7,142.3
2024-02-20_21-44-07,221.3,0.7,142.3
2024-02-20_21-44-08,221.3,0.7,142.2
2024-02-20_21-44-10,221.3,0.7,142.7
2024-02-20_21-44-11,221.3,0.7,142.6
2024-02-20_21-44-12,221.3,0.69,142.1
2024-02-20_21-44-13,221.3,0.69,142.1
2024-02-20_21-44-14,221.3,0.69,141.8
2024-02-20_21-44-15,221.3,0.69,141.6
2024-02-20_21-44-16,221.3,0.69,142.0
2024-02-20_21-44-17,221.4,0.69,141.7
2024-02-20_21-44-18,221.4,0.69,141.7
2024-02-20_21-44-19,221.4,0.69,141.5
2024-02-20_21-44-20,221.4,0.69,141.9
2024-02-20_21-44-21,221.4,0.69,141.8
2024-02-20_21-44-22,221.3,0.75,154.1
2024-02-20_21-44-23,221.4,0.72,147.5
2024-02-20_21-44-24,221.4,0.72,147.5
2024-02-20_21-44-25,221.2,0.77,160.3
2024-02-20_21-44-27,221.3,0.69,142.2
2024-02-20_21-44-28,221.3,0.7,142.2
2024-02-20_21-44-29,221.3,0.73,149.4
2024-02-20_21-44-30,221.2,0.74,152.4
2024-02-20_21-44-31,221.2,0.74,152.4
2024-02-20_21-44-32,221.2,0.76,156.6
2024-02-20_21-44-33,221.2,0.77,159.3
2024-02-20_21-44-34,220.8,0.72,148.2
2024-02-20_21-44-35,221.2,0.73,149.9
2024-02-20_21-44-36,221.2,0.71,145.8
2024-02-20_21-44-37,221.2,0.7,143.5
2024-02-20_21-44-38,221.2,0.7,143.5
2024-02-20_21-44-39,221.2,0.72,146.9
2024-02-20_21-44-40,221.2,0.72,148.2
2024-02-20_21-44-41,221.2,0.7,144.3
2024-02-20_21-44-42,221.1,0.71,146.6
2024-02-20_21-44-44,221.2,0.72,147.1
2024-02-20_21-44-45,221.2,0.72,147.1
2024-02-20_21-44-46,221.2,0.73,151.2
2024-02-20_21-44-47,221.2,0.71,145.0
2024-02-20_21-44-48,221.3,0.71,146.5
2024-02-20_21-44-49,221.2,0.75,155.0
2024-02-20_21-44-50,221.1,0.79,164.0
2024-02-20_21-44-51,221.1,0.79,164.0
2024-02-20_21-44-52,221.1,0.72,148.7
2024-02-20_21-44-53,221.2,0.71,146.8
2024-02-20_21-44-54,221.2,0.7,142.9
2024-02-20_21-44-55,221.1,0.74,152.2
2024-02-20_21-44-56,221.1,0.74,152.2
2024-02-20_21-44-57,221.0,0.76,157.1
2024-02-20_21-44-58,221.2,0.82,171.4
2024-02-20_21-44-59,221.2,0.83,171.6
2024-02-20_21-45-01,221.0,0.89,186.4
2024-02-20_21-45-02,221.0,0.89,186.4
2024-02-20_21-45-03,220.9,0.93,195.9
2024-02-20_21-45-04,221.1,0.86,181.0
2024-02-20_21-45-05,221.0,0.87,181.4
2024-02-20_21-45-06,221.2,0.77,158.5
2024-02-20_21-45-07,221.1,0.8,166.5
2024-02-20_21-45-08,221.2,0.78,162.3
2024-02-20_21-45-09,221.2,0.78,162.3
2024-02-20_21-45-10,221.2,0.77,159.5
2024-02-20_21-45-11,221.2,0.75,154.5
2024-02-20_21-45-12,221.0,0.82,171.5
2024-02-20_21-45-13,221.0,0.77,159.1
2024-02-20_21-45-14,221.0,0.79,163.4
2024-02-20_21-45-15,221.0,0.79,163.4
2024-02-20_21-45-16,221.1,0.75,152.6
2024-02-20_21-45-18,221.1,0.82,170.3
2024-02-20_21-45-19,221.0,0.77,159.4
2024-02-20_21-45-20,220.9,0.77,159.0
2024-02-20_21-45-21,221.0,0.76,156.6
2024-02-20_21-45-22,221.0,0.76,156.6
2024-02-20_21-45-23,220.9,0.82,170.4
2024-02-20_21-45-24,221.0,0.75,155.3
2024-02-20_21-45-25,220.8,0.77,159.6
2024-02-20_21-45-26,220.9,0.73,150.5
2024-02-20_21-45-27,221.1,0.75,154.8
2024-02-20_21-45-28,221.1,0.75,154.8
2024-02-20_21-45-29,221.1,0.77,158.6
2024-02-20_21-45-30,221.0,0.78,160.4
2024-02-20_21-45-31,220.9,0.83,172.4
2024-02-20_21-45-32,221.0,0.75,155.3
2024-02-20_21-45-33,221.0,0.74,151.7
2024-02-20_21-45-34,221.0,0.74,151.7
2024-02-20_21-45-36,221.0,0.75,154.4
2024-02-20_21-45-37,221.0,0.77,159.8
2024-02-20_21-45-38,221.0,0.75,155.5
2024-02-20_21-45-39,221.0,0.76,156.9
2024-02-20_21-45-40,221.0,0.76,156.9
2024-02-20_21-45-41,220.9,0.78,161.1
2024-02-20_21-45-42,220.9,0.74,152.1
2024-02-20_21-45-43,220.3,0.89,185.1
2024-02-20_21-45-44,220.5,0.78,160.4
2024-02-20_21-45-45,220.4,0.75,154.8
2024-02-20_21-45-46,220.4,0.75,154.8
2024-02-20_21-45-47,220.4,0.75,155.0
2024-02-20_21-45-48,220.2,0.8,165.1
2024-02-20_21-45-49,220.4,0.72,146.4
2024-02-20_21-45-50,220.2,0.79,162.6
2024-02-20_21-45-51,220.2,0.8,164.5
2024-02-20_21-45-53,220.2,0.8,164.5
2024-02-20_21-45-54,220.2,0.8,164.7
2024-02-20_21-45-55,220.2,0.78,160.8
2024-02-20_21-45-56,220.1,0.81,166.7
2024-02-20_21-45-57,220.1,0.79,162.7
2024-02-20_21-45-58,220.1,0.75,154.5
2024-02-20_21-45-59,220.1,0.75,154.5
2024-02-20_21-46-00,220.1,0.75,155.7
2024-02-20_21-46-01,220.0,0.76,155.2
2024-02-20_21-46-02,219.8,0.74,152.3
2024-02-20_21-46-03,219.9,0.72,147.9
2024-02-20_21-46-04,220.0,0.71,145.9
2024-02-20_21-46-05,220.0,0.71,145.9
2024-02-20_21-46-06,219.9,0.75,153.2
2024-02-20_21-46-07,220.0,0.74,151.9
2024-02-20_21-46-08,220.0,0.73,148.6
2024-02-20_21-46-10,220.0,0.71,146.0
2024-02-20_21-46-11,220.0,0.75,153.7
2024-02-20_21-46-12,220.0,0.75,153.7
2024-02-20_21-46-13,220.0,0.77,158.3
2024-02-20_21-46-14,220.0,0.8,164.6
2024-02-20_21-46-15,220.1,0.75,155.5
2024-02-20_21-46-16,220.1,0.78,160.9
2024-02-20_21-46-17,220.1,0.83,170.9
2024-02-20_21-46-18,220.1,0.83,170.9
2024-02-20_21-46-19,220.1,0.78,161.8
2024-02-20_21-46-20,220.1,0.73,149.5
2024-02-20_21-46-21,220.0,0.78,160.2
2024-02-20_21-46-22,219.9,0.8,164.6
2024-02-20_21-46-23,219.9,0.78,161.5
2024-02-20_21-46-24,219.9,0.78,161.5
2024-02-20_21-46-25,219.9,0.78,160.1
2024-02-20_21-46-27,219.8,0.85,175.2
2024-02-20_21-46-28,219.9,0.78,161.0
2024-02-20_21-46-29,219.9,0.8,165.0
2024-02-20_21-46-30,219.9,0.8,165.0
2024-02-20_21-46-31,220.0,0.79,163.3
2024-02-20_21-46-32,220.1,0.78,159.5
2024-02-20_21-46-33,220.0,0.83,172.0
2024-02-20_21-46-34,220.1,0.78,160.9
2024-02-20_21-46-35,220.1,0.73,150.6
2024-02-20_21-46-36,220.1,0.73,150.6
2024-02-20_21-46-37,219.9,0.78,159.8
2024-02-20_21-46-38,220.1,0.75,153.6
2024-02-20_21-46-39,220.1,0.77,157.1
2024-02-20_21-46-40,220.1,0.76,158.2
2024-02-20_21-46-41,220.1,0.77,157.7
2024-02-20_21-46-42,220.1,0.77,157.7
2024-02-20_21-46-44,220.1,0.76,155.9
2024-02-20_21-46-45,220.1,0.74,152.3
2024-02-20_21-46-46,220.1,0.75,153.5
2024-02-20_21-46-47,220.1,0.71,144.5
2024-02-20_21-46-48,220.0,0.73,148.7
2024-02-20_21-46-49,220.0,0.73,148.7
2024-02-20_21-46-50,219.9,0.74,151.1
2024-02-20_21-46-51,219.9,0.75,153.7
2024-02-20_21-46-52,219.8,0.81,167.2
2024-02-20_21-46-53,219.9,0.74,153.7
2024-02-20_21-46-54,219.9,0.75,152.4
2024-02-20_21-46-55,219.9,0.75,152.4
2024-02-20_21-46-56,219.9,0.72,147.3
2024-02-20_21-46-57,220.0,0.72,146.5
2024-02-20_21-46-58,219.9,0.77,158.0
2024-02-20_21-46-59,219.9,0.76,156.5
2024-02-20_21-47-01,219.9,0.77,157.7
2024-02-20_21-47-02,219.9,0.77,157.7
2024-02-20_21-47-03,219.8,0.77,158.0
2024-02-20_21-47-04,219.9,0.71,144.9
2024-02-20_21-47-05,219.9,0.79,162.3
2024-02-20_21-47-06,220.0,0.73,149.4
2024-02-20_21-47-07,219.9,0.82,169.0
2024-02-20_21-47-08,219.9,0.82,169.0
2024-02-20_21-47-09,219.7,0.82,169.5
2024-02-20_21-47-10,219.9,0.82,170.2
2024-02-20_21-47-11,220.1,0.75,153.6
2024-02-20_21-47-12,220.1,0.77,158.8
2024-02-20_21-47-13,220.1,0.77,158.8
2024-02-20_21-47-14,220.2,0.77,158.3
2024-02-20_21-47-15,220.2,0.75,155.8
2024-02-20_21-47-16,220.2,0.76,156.3
2024-02-20_21-47-18,220.2,0.81,167.8
2024-02-20_21-47-19,220.3,0.74,151.5
2024-02-20_21-47-20,220.3,0.74,151.5
2024-02-20_21-47-21,220.2,0.75,153.3
2024-02-20_21-47-22,220.1,0.72,146.1
2024-02-20_21-47-23,220.2,0.74,152.6
2024-02-20_21-47-24,220.2,0.7,143.5
2024-02-20_21-47-25,220.2,0.71,144.1
2024-02-20_21-47-26,220.2,0.71,144.1
2024-02-20_21-47-27,220.1,0.7,142.6
2024-02-20_21-47-28,219.9,0.79,162.2
2024-02-20_21-47-29,220.0,0.77,158.0
2024-02-20_21-47-30,220.0,0.75,153.1
2024-02-20_21-47-31,220.0,0.7,143.5
2024-02-20_21-47-32,220.0,0.7,143.5
2024-02-20_21-47-33,220.0,0.74,151.0
2024-02-20_21-47-35,220.1,0.73,148.0
2024-02-20_21-47-36,220.0,0.72,147.3
2024-02-20_21-47-37,219.9,0.79,162.7
2024-02-20_21-47-38,220.0,0.73,149.9
2024-02-20_21-47-39,220.0,0.73,149.9
2024-02-20_21-47-40,220.0,0.71,145.2
2024-02-20_21-47-41,220.0,0.7,142.4
2024-02-20_21-47-42,219.9,0.7,142.5
2024-02-20_21-47-43,220.0,0.74,150.4
2024-02-20_21-47-44,220.0,0.72,147.7
2024-02-20_21-47-45,220.0,0.72,147.7
2024-02-20_21-47-46,220.0,0.71,146.0
2024-02-20_21-47-47,220.0,0.72,146.0
2024-02-20_21-47-48,220.0,0.75,153.7
2024-02-20_21-47-49,220.0,0.76,155.4
2024-02-20_21-47-50,220.0,0.73,149.6
2024-02-20_21-47-52,220.0,0.73,149.6
2024-02-20_21-47-53,220.0,0.72,146.8
2024-02-20_21-47-54,220.0,0.7,143.4
2024-02-20_21-47-55,219.9,0.73,148.9
2024-02-20_21-47-56,219.9,0.75,153.4
2024-02-20_21-47-57,219.9,0.75,153.4
2024-02-20_21-47-58,219.7,0.74,151.7
2024-02-20_21-47-59,219.6,0.74,150.3
2024-02-20_21-48-00,219.7,0.72,146.0
2024-02-20_21-48-01,219.6,0.71,144.2
2024-02-20_21-48-02,219.7,0.72,146.0
2024-02-20_21-48-03,219.7,0.72,146.0
2024-02-20_21-48-04,219.7,0.7,142.1
2024-02-20_21-48-05,219.7,0.7,142.4
2024-02-20_21-48-06,219.6,0.7,142.1
2024-02-20_21-48-07,219.5,0.7,142.0
2024-02-20_21-48-09,219.4,0.7,142.1
2024-02-20_21-48-10,219.4,0.7,142.1
2024-02-20_21-48-11,219.5,0.7,141.4
2024-02-20_21-48-12,219.7,0.7,142.5
2024-02-20_21-48-13,219.6,0.7,141.7
2024-02-20_21-48-14,219.7,0.7,143.2
2024-02-20_21-48-15,219.7,0.7,142.0
2024-02-20_21-48-16,219.7,0.7,142.0
2024-02-20_21-48-17,219.7,0.7,141.4
2024-02-20_21-48-18,219.5,0.7,141.3
2024-02-20_21-48-19,219.6,0.71,143.5
2024-02-20_21-48-20,219.7,0.7,144.6
2024-02-20_21-48-21,219.7,0.7,142.5
2024-02-20_21-48-22,219.7,0.7,142.5
2024-02-20_21-48-23,219.7,0.7,141.6
2024-02-20_21-48-24,219.8,0.7,142.4
2024-02-20_21-48-25,219.9,0.7,141.5
2024-02-20_21-48-27,219.9,0.7,141.8
2024-02-20_21-48-28,219.9,0.7,141.3
2024-02-20_21-48-29,219.9,0.7,141.3
2024-02-20_21-48-30,219.9,0.7,141.6
2024-02-20_21-48-31,220.0,0.7,141.5
2024-02-20_21-48-32,220.0,0.7,141.5
2024-02-20_21-48-33,220.0,0.7,141.8
2024-02-20_21-48-34,220.0,0.7,141.8
2024-02-20_21-48-35,220.0,0.7,141.8
2024-02-20_21-48-36,220.0,0.72,146.6
2024-02-20_21-48-37,220.0,0.74,151.9
2024-02-20_21-48-38,220.0,0.71,144.8
2024-02-20_21-48-39,219.9,0.75,152.6
2024-02-20_21-48-40,220.0,0.7,142.0
2024-02-20_21-48-41,220.0,0.7,142.0
2024-02-20_21-48-42,220.0,0.7,141.8
2024-02-20_21-48-44,220.0,0.7,141.9
2024-02-20_21-48-45,220.1,0.7,142.1
2024-02-20_21-48-46,220.0,0.72,145.9
2024-02-20_21-48-47,220.0,0.72,145.9
2024-02-20_21-48-48,220.0,0.74,151.3
2024-02-20_21-48-49,219.9,0.77,158.5
2024-02-20_21-48-50,220.0,0.74,151.4
2024-02-20_21-48-51,220.0,0.73,148.4
2024-02-20_21-48-52,220.0,0.74,150.8
2024-02-20_21-48-53,220.0,0.74,150.8
2024-02-20_21-48-54,220.0,0.74,151.9
2024-02-20_21-48-55,220.0,0.73,150.0
2024-02-20_21-48-56,220.1,0.74,151.5
2024-02-20_21-48-57,220.1,0.71,145.2
2024-02-20_21-48-58,220.2,0.7,142.1
2024-02-20_21-48-59,220.2,0.7,142.1
2024-02-20_21-49-01,220.2,0.7,141.6
2024-02-20_21-49-02,220.1,0.7,143.7
2024-02-20_21-49-03,220.1,0.7,141.6
2024-02-20_21-49-04,220.2,0.69,141.1
2024-02-20_21-49-05,220.3,0.7,142.0
2024-02-20_21-49-06,220.3,0.7,142.0
2024-02-20_21-49-07,220.2,0.7,142.5
2024-02-20_21-49-08,220.4,0.73,148.5
2024-02-20_21-49-09,220.4,0.74,151.7
2024-02-20_21-49-10,220.4,0.73,150.2
2024-02-20_21-49-11,220.5,0.74,151.9
2024-02-20_21-49-12,220.5,0.74,151.9
2024-02-20_21-49-13,220.6,0.74,151.4
2024-02-20_21-49-14,220.7,0.7,141.8
2024-02-20_21-49-15,220.7,0.74,152.0
2024-02-20_21-49-16,220.7,0.75,154.0
2024-02-20_21-49-18,220.6,0.76,155.9
2024-02-20_21-49-19,220.6,0.76,155.9
2024-02-20_21-49-20,220.7,0.72,147.4
2024-02-20_21-49-21,220.7,0.7,142.9
2024-02-20_21-49-22,220.7,0.7,142.3
2024-02-20_21-49-23,220.6,0.7,143.0
2024-02-20_21-49-24,220.6,0.71,144.2
2024-02-20_21-49-25,220.6,0.71,144.2
2024-02-20_21-49-26,220.6,0.7,142.6
2024-02-20_21-49-27,220.6,0.69,141.5
2024-02-20_21-49-28,220.5,0.69,141.1
2024-02-20_21-49-29,220.5,0.7,142.7
2024-02-20_21-49-30,220.5,0.7,142.7
2024-02-20_21-49-31,220.5,0.7,142.4
2024-02-20_21-49-32,220.5,0.69,141.3
2024-02-20_21-49-33,220.5,0.7,141.6
2024-02-20_21-49-35,220.5,0.69,141.5
2024-02-20_21-49-36,220.5,0.69,141.2
2024-02-20_21-49-37,220.5,0.69,141.2
2024-02-20_21-49-38,220.5,0.71,144.3
2024-02-20_21-49-39,220.5,0.7,143.3
2024-02-20_21-49-40,220.6,0.7,141.8
2024-02-20_21-49-41,220.6,0.7,142.3
2024-02-20_21-49-42,220.6,0.69,141.4
2024-02-20_21-49-43,220.6,0.69,141.4
2024-02-20_21-49-44,220.6,0.7,141.6
2024-02-20_21-49-45,220.5,0.69,141.4
2024-02-20_21-49-46,220.5,0.7,142.5
2024-02-20_21-49-47,220.5,0.69,141.4
2024-02-20_21-49-48,220.6,0.7,141.8
2024-02-20_21-49-49,220.6,0.7,141.8
2024-02-20_21-49-50,220.7,0.69,141.3
2024-02-20_21-49-52,220.6,0.7,143.0
2024-02-20_21-49-53,220.6,0.7,141.7
2024-02-20_21-49-54,220.7,0.7,141.7
2024-02-20_21-49-55,220.7,0.69,141.2
2024-02-20_21-49-56,220.7,0.69,141.2
2024-02-20_21-49-57,220.6,0.69,141.2
2024-02-20_21-49-58,220.6,0.7,141.6
2024-02-20_21-49-59,220.7,0.7,142.0
2024-02-20_21-50-00,220.7,0.7,142.0
2024-02-20_21-50-01,220.7,0.7,142.9
2024-02-20_21-50-02,220.7,0.7,142.9
2024-02-20_21-50-03,220.7,0.69,141.3
2024-02-20_21-50-04,220.7,0.69,141.3
2024-02-20_21-50-05,220.6,0.7,142.8
2024-02-20_21-50-06,220.6,0.79,162.4
2024-02-20_21-50-07,220.6,0.77,159.6
2024-02-20_21-50-09,220.6,0.77,159.6
2024-02-20_21-50-10,220.6,0.74,152.7
2024-02-20_21-50-11,220.6,0.73,149.0
2024-02-20_21-50-12,220.6,0.72,146.9
2024-02-20_21-50-13,220.5,0.75,153.9
2024-02-20_21-50-14,220.5,0.75,153.9
2024-02-20_21-50-15,220.5,0.76,158.1
2024-02-20_21-50-16,220.6,0.76,156.9
2024-02-20_21-50-17,220.6,0.75,154.0
2024-02-20_21-50-18,220.5,0.76,156.1
2024-02-20_21-50-19,220.5,0.79,162.2
2024-02-20_21-50-20,220.5,0.79,162.2
2024-02-20_21-50-21,220.6,0.77,158.3
2024-02-20_21-50-22,220.6,0.82,170.0
2024-02-20_21-50-23,220.6,0.83,171.3
2024-02-20_21-50-24,220.6,0.8,165.6
2024-02-20_21-50-26,220.6,0.81,167.2
2024-02-20_21-50-27,220.6,0.81,167.2
2024-02-20_21-50-28,220.5,0.83,171.3
2024-02-20_21-50-29,220.6,0.76,156.2
2024-02-20_21-50-30,220.6,0.79,162.4
2024-02-20_21-50-31,220.6,0.78,161.7
2024-02-20_21-50-32,220.5,0.78,161.7
2024-02-20_21-50-33,220.5,0.78,161.7
2024-02-20_21-50-34,220.6,0.81,166.9
2024-02-20_21-50-35,220.6,0.79,164.3
2024-02-20_21-50-36,220.7,0.75,155.3
2024-02-20_21-50-37,220.8,0.71,144.5
2024-02-20_21-50-38,220.8,0.78,161.8
2024-02-20_21-50-39,220.8,0.78,161.8
2024-02-20_21-50-40,220.9,0.74,152.1
2024-02-20_21-50-41,220.8,0.74,150.4
2024-02-20_21-50-43,220.9,0.72,148.1
2024-02-20_21-50-44,220.9,0.73,148.3
2024-02-20_21-50-45,220.9,0.72,147.1
2024-02-20_21-50-46,220.9,0.72,147.1
2024-02-20_21-50-47,220.9,0.72,146.6
2024-02-20_21-50-48,220.9,0.72,148.1
2024-02-20_21-50-49,220.8,0.76,157.5
2024-02-20_21-50-50,220.9,0.71,145.5
2024-02-20_21-50-51,220.9,0.71,145.2
2024-02-20_21-50-52,220.9,0.71,145.2
2024-02-20_21-50-53,220.9,0.72,146.9
2024-02-20_21-50-54,221.0,0.71,144.3
2024-02-20_21-50-55,220.9,0.71,144.1
2024-02-20_21-50-56,220.9,0.71,144.5
2024-02-20_21-50-57,220.9,0.71,146.0
2024-02-20_21-50-58,220.9,0.71,146.0
2024-02-20_21-51-00,220.9,0.7,144.1
2024-02-20_21-51-01,220.9,0.71,144.7
2024-02-20_21-51-02,220.9,0.71,144.6
2024-02-20_21-51-03,220.9,0.7,144.0
2024-02-20_21-51-04,220.9,0.7,144.0
2024-02-20_21-51-05,220.9,0.7,143.5
2024-02-20_21-51-06,220.8,0.71,144.1
2024-02-20_21-51-07,220.8,0.71,146.2
2024-02-20_21-51-08,220.8,0.7,143.5
2024-02-20_21-51-09,220.9,0.71,144.3
2024-02-20_21-51-10,220.9,0.71,144.3
2024-02-20_21-51-11,220.9,0.71,144.3
2024-02-20_21-51-12,220.8,0.71,144.3
2024-02-20_21-51-13,220.8,0.7,144.0
2024-02-20_21-51-14,220.8,0.7,143.5
2024-02-20_21-51-15,220.8,0.72,146.1
2024-02-20_21-51-16,220.8,0.72,146.1
2024-02-20_21-51-18,220.9,0.71,145.2
2024-02-20_21-51-19,220.9,0.7,143.8
2024-02-20_21-51-20,220.8,0.71,144.3
2024-02-20_21-51-21,220.8,0.71,144.2
2024-02-20_21-51-22,220.9,0.7,143.7
2024-02-20_21-51-23,220.9,0.7,143.7
2024-02-20_21-51-24,220.9,0.7,143.3
2024-02-20_21-51-25,220.9,0.7,143.3
2024-02-20_21-51-26,220.9,0.71,146.3
2024-02-20_21-51-27,220.9,0.7,143.5
2024-02-20_21-51-28,221.0,0.7,143.3
2024-02-20_21-51-29,221.0,0.7,143.3
2024-02-20_21-51-30,221.0,0.7,143.5
2024-02-20_21-51-31,221.0,0.7,143.5
2024-02-20_21-51-32,221.0,0.7,143.4
2024-02-20_21-51-33,221.0,0.7,143.7
2024-02-20_21-51-35,220.9,0.7,142.9
2024-02-20_21-51-36,220.9,0.7,142.9
2024-02-20_21-51-37,220.9,0.71,146.2
2024-02-20_21-51-38,221.0,0.7,143.9
2024-02-20_21-51-39,221.0,0.72,147.3
2024-02-20_21-51-40,220.9,0.72,148.3
2024-02-20_21-51-41,220.8,0.76,157.0
2024-02-20_21-51-42,220.8,0.76,157.0
2024-02-20_21-51-43,220.8,0.72,146.9
2024-02-20_21-51-44,220.8,0.71,145.9
2024-02-20_21-51-45,220.8,0.71,144.9
2024-02-20_21-51-46,220.8,0.72,147.4
2024-02-20_21-51-47,220.8,0.72,147.4
2024-02-20_21-51-48,220.7,0.7,143.9
2024-02-20_21-51-49,220.7,0.7,143.7
2024-02-20_21-51-50,220.8,0.7,143.8
2024-02-20_21-51-52,220.8,0.7,143.9
2024-02-20_21-51-53,220.9,0.7,143.4
2024-02-20_21-51-54,220.9,0.7,143.4
2024-02-20_21-51-55,220.9,0.7,143.5
2024-02-20_21-51-56,221.0,0.71,146.0
2024-02-20_21-51-57,221.0,0.7,144.0
2024-02-20_21-51-58,220.9,0.7,144.0
2024-02-20_21-51-59,220.9,0.7,143.9
2024-02-20_21-52-00,220.9,0.7,143.9
2024-02-20_21-52-01,220.8,0.71,145.2
2024-02-20_21-52-02,220.8,0.7,144.1
2024-02-20_21-52-03,220.8,0.7,143.4
2024-02-20_21-52-04,220.8,0.71,143.9
2024-02-20_21-52-05,220.8,0.71,145.9
2024-02-20_21-52-06,220.8,0.71,145.9
2024-02-20_21-52-07,220.7,0.7,143.9
2024-02-20_21-52-09,220.7,0.7,143.5
2024-02-20_21-52-10,220.7,0.7,143.7
2024-02-20_21-52-11,220.6,0.7,144.2
2024-02-20_21-52-12,220.7,0.7,144.0
2024-02-20_21-52-13,220.7,0.7,144.0
2024-02-20_21-52-14,220.7,0.7,143.1
2024-02-20_21-52-15,220.7,0.71,145.7
2024-02-20_21-52-16,220.7,0.7,143.6
2024-02-20_21-52-17,220.7,0.7,143.5
2024-02-20_21-52-18,220.7,0.7,143.3
2024-02-20_21-52-19,220.7,0.7,143.3
2024-02-20_21-52-20,220.7,0.7,143.2
2024-02-20_21-52-21,220.7,0.7,143.6
2024-02-20_21-52-22,220.7,0.7,143.6
2024-02-20_21-52-23,220.7,0.7,143.4
2024-02-20_21-52-24,220.6,0.71,145.8
2024-02-20_21-52-26,220.6,0.71,145.8
2024-02-20_21-52-27,220.6,0.7,143.8
2024-02-20_21-52-28,220.6,0.7,143.0
2024-02-20_21-52-29,220.7,0.7,142.9
2024-02-20_21-52-30,220.7,0.7,143.3
2024-02-20_21-52-31,220.7,0.7,143.3
